Wavenumber (cm-1)	Wavelength (µm)	Wavelength (nm)	SynOl_Fo30
4624.5	2.1624	2162.4	0.64728
4622.6	2.1633	2163.3	0.64738
4620.6	2.1642	2164.2	0.64741
4618.7	2.1651	2165.1	0.64726
4616.8	2.1660	2166.0	0.64720
4614.9	2.1669	2166.9	0.64724
4613.0	2.1678	2167.8	0.64735
4611.1	2.1687	2168.7	0.64740
4609.1	2.1696	2169.6	0.64736
4607.2	2.1705	2170.5	0.64740
4605.3	2.1714	2171.4	0.64750
4603.4	2.1723	2172.3	0.64763
4601.3	2.1733	2173.3	0.64759
4599.4	2.1742	2174.2	0.64768
4597.5	2.1751	2175.1	0.64769
4595.6	2.1760	2176.0	0.64767
4593.7	2.1769	2176.9	0.64774
4591.8	2.1778	2177.8	0.64784
4589.9	2.1787	2178.7	0.64786
4588.0	2.1796	2179.6	0.64791
4585.9	2.1806	2180.6	0.64776
4584.0	2.1815	2181.5	0.64776
4582.1	2.1824	2182.4	0.64791
4580.2	2.1833	2183.3	0.64800
4578.3	2.1842	2184.2	0.64805
4576.4	2.1851	2185.1	0.64814
4574.4	2.1861	2186.1	0.64819
4572.5	2.1870	2187.0	0.64825
4570.6	2.1879	2187.9	0.64830
4568.7	2.1888	2188.8	0.64827
4566.6	2.1898	2189.8	0.64832
4564.8	2.1907	2190.7	0.64842
4562.9	2.1916	2191.6	0.64844
4560.8	2.1926	2192.6	0.64844
4558.9	2.1935	2193.5	0.64846
4557.1	2.1944	2194.4	0.64857
4555.2	2.1953	2195.3	0.64862
4553.1	2.1963	2196.3	0.64867
4551.2	2.1972	2197.2	0.64862
4549.4	2.1981	2198.1	0.64865
4547.3	2.1991	2199.1	0.64872
4545.5	2.2000	2200.0	0.64877
4543.6	2.2009	2200.9	0.64882
4541.5	2.2019	2201.9	0.64887
4539.7	2.2028	2202.8	0.64894
4537.8	2.2037	2203.7	0.64905
4535.8	2.2047	2204.7	0.64904
4533.9	2.2056	2205.6	0.64904
4532.1	2.2065	2206.5	0.64895
4530.0	2.2075	2207.5	0.64901
4528.2	2.2084	2208.4	0.64911
4526.1	2.2094	2209.4	0.64910
4524.3	2.2103	2210.3	0.64901
4522.2	2.2113	2211.3	0.64908
4520.4	2.2122	2212.2	0.64925
4518.5	2.2131	2213.1	0.64934
4516.5	2.2141	2214.1	0.64937
4514.7	2.2150	2215.0	0.64949
4512.6	2.2160	2216.0	0.64944
4510.8	2.2169	2216.9	0.64941
4508.8	2.2179	2217.9	0.64936
4506.9	2.2188	2218.8	0.64946
4504.9	2.2198	2219.8	0.64957
4503.1	2.2207	2220.7	0.64960
4501.1	2.2217	2221.7	0.64950
4499.2	2.2226	2222.6	0.64945
4497.2	2.2236	2223.6	0.64952
4495.4	2.2245	2224.5	0.64965
4493.4	2.2255	2225.5	0.64973
4491.6	2.2264	2226.4	0.64979
4489.5	2.2274	2227.4	0.64966
4487.5	2.2284	2228.4	0.64964
4485.7	2.2293	2229.3	0.64977
4483.7	2.2303	2230.3	0.64989
4481.9	2.2312	2231.2	0.64980
4479.9	2.2322	2232.2	0.64974
4478.1	2.2331	2233.1	0.64975
4476.1	2.2341	2234.1	0.64986
4474.1	2.2351	2235.1	0.64995
4472.3	2.2360	2236.0	0.64997
4470.3	2.2370	2237.0	0.65001
4468.3	2.2380	2238.0	0.64994
4466.5	2.2389	2238.9	0.64993
4464.5	2.2399	2239.9	0.64996
4462.5	2.2409	2240.9	0.64990
4460.7	2.2418	2241.8	0.64999
4458.7	2.2428	2242.8	0.65011
4456.7	2.2438	2243.8	0.65016
4454.7	2.2448	2244.8	0.65007
4453.0	2.2457	2245.7	0.65011
4451.0	2.2467	2246.7	0.65020
4449.0	2.2477	2247.7	0.65034
4447.2	2.2486	2248.6	0.65030
4445.2	2.2496	2249.6	0.65033
4443.3	2.2506	2250.6	0.65041
4441.3	2.2516	2251.6	0.65043
4439.3	2.2526	2252.6	0.65045
4437.5	2.2535	2253.5	0.65053
4435.6	2.2545	2254.5	0.65049
4433.6	2.2555	2255.5	0.65041
4431.6	2.2565	2256.5	0.65034
4429.7	2.2575	2257.5	0.65039
4427.9	2.2584	2258.4	0.65036
4426.0	2.2594	2259.4	0.65038
4424.0	2.2604	2260.4	0.65047
4422.0	2.2614	2261.4	0.65060
4420.1	2.2624	2262.4	0.65053
4418.1	2.2634	2263.4	0.65050
4416.2	2.2644	2264.4	0.65053
4414.2	2.2654	2265.4	0.65067
4412.5	2.2663	2266.3	0.65066
4410.5	2.2673	2267.3	0.65060
4408.6	2.2683	2268.3	0.65057
4406.6	2.2693	2269.3	0.65061
4404.7	2.2703	2270.3	0.65058
4402.8	2.2713	2271.3	0.65061
4400.8	2.2723	2272.3	0.65067
4398.9	2.2733	2273.3	0.65067
4397.0	2.2743	2274.3	0.65064
4395.0	2.2753	2275.3	0.65064
4393.1	2.2763	2276.3	0.65058
4391.2	2.2773	2277.3	0.65063
4389.2	2.2783	2278.3	0.65066
4387.3	2.2793	2279.3	0.65067
4385.4	2.2803	2280.3	0.65072
4383.5	2.2813	2281.3	0.65080
4381.5	2.2823	2282.3	0.65080
4379.6	2.2833	2283.3	0.65093
4377.7	2.2843	2284.3	0.65100
4375.8	2.2853	2285.3	0.65098
4373.9	2.2863	2286.3	0.65088
4372.0	2.2873	2287.3	0.65097
4369.9	2.2884	2288.4	0.65104
4368.0	2.2894	2289.4	0.65108
4366.0	2.2904	2290.4	0.65107
4364.1	2.2914	2291.4	0.65111
4362.2	2.2924	2292.4	0.65116
4360.3	2.2934	2293.4	0.65118
4358.4	2.2944	2294.4	0.65117
4356.5	2.2954	2295.4	0.65126
4354.5	2.2965	2296.5	0.65123
4352.6	2.2975	2297.5	0.65124
4350.7	2.2985	2298.5	0.65126
4348.8	2.2995	2299.5	0.65118
4346.9	2.3005	2300.5	0.65108
4344.8	2.3016	2301.6	0.65116
4342.9	2.3026	2302.6	0.65122
4341.0	2.3036	2303.6	0.65128
4339.1	2.3046	2304.6	0.65119
4337.3	2.3056	2305.6	0.65118
4335.2	2.3067	2306.7	0.65119
4333.3	2.3077	2307.7	0.65130
4331.4	2.3087	2308.7	0.65131
4329.4	2.3098	2309.8	0.65134
4327.5	2.3108	2310.8	0.65131
4325.6	2.3118	2311.8	0.65136
4323.6	2.3129	2312.9	0.65142
4321.7	2.3139	2313.9	0.65148
4319.8	2.3149	2314.9	0.65149
4318.0	2.3159	2315.9	0.65152
4315.9	2.3170	2317.0	0.65159
4314.1	2.3180	2318.0	0.65176
4312.0	2.3191	2319.1	0.65173
4310.2	2.3201	2320.1	0.65171
4308.3	2.3211	2321.1	0.65182
4306.3	2.3222	2322.2	0.65191
4304.4	2.3232	2323.2	0.65188
4302.4	2.3243	2324.3	0.65190
4300.5	2.3253	2325.3	0.65190
4298.7	2.3263	2326.3	0.65198
4296.6	2.3274	2327.4	0.65198
4294.8	2.3284	2328.4	0.65197
4292.8	2.3295	2329.5	0.65195
4290.9	2.3305	2330.5	0.65197
4288.9	2.3316	2331.6	0.65204
4287.1	2.3326	2332.6	0.65226
4285.0	2.3337	2333.7	0.65227
4283.2	2.3347	2334.7	0.65217
4281.2	2.3358	2335.8	0.65210
4279.4	2.3368	2336.8	0.65214
4277.3	2.3379	2337.9	0.65213
4275.5	2.3389	2338.9	0.65213
4273.5	2.3400	2340.0	0.65207
4271.7	2.3410	2341.0	0.65207
4269.7	2.3421	2342.1	0.65201
4267.7	2.3432	2343.2	0.65204
4265.8	2.3442	2344.2	0.65212
4263.8	2.3453	2345.3	0.65215
4262.0	2.3463	2346.3	0.65208
4260.0	2.3474	2347.4	0.65207
4258.0	2.3485	2348.5	0.65204
4256.2	2.3495	2349.5	0.65211
4254.2	2.3506	2350.6	0.65220
4252.2	2.3517	2351.7	0.65229
4250.4	2.3527	2352.7	0.65243
4248.4	2.3538	2353.8	0.65254
4246.5	2.3549	2354.9	0.65244
4244.7	2.3559	2355.9	0.65235
4242.7	2.3570	2357.0	0.65236
4240.7	2.3581	2358.1	0.65244
4238.9	2.3591	2359.1	0.65248
4236.9	2.3602	2360.2	0.65246
4235.0	2.3613	2361.3	0.65240
4233.0	2.3624	2362.4	0.65249
4231.2	2.3634	2363.4	0.65252
4229.2	2.3645	2364.5	0.65249
4227.3	2.3656	2365.6	0.65251
4225.3	2.3667	2366.7	0.65267
4223.3	2.3678	2367.8	0.65273
4221.4	2.3689	2368.9	0.65269
4219.6	2.3699	2369.9	0.65261
4217.6	2.3710	2371.0	0.65266
4215.7	2.3721	2372.1	0.65274
4213.7	2.3732	2373.2	0.65285
4211.8	2.3743	2374.3	0.65282
4209.8	2.3754	2375.4	0.65285
4208.0	2.3764	2376.4	0.65290
4206.1	2.3775	2377.5	0.65296
4204.2	2.3786	2378.6	0.65301
4202.2	2.3797	2379.7	0.65302
4200.3	2.3808	2380.8	0.65299
4198.3	2.3819	2381.9	0.65303
4196.4	2.3830	2383.0	0.65311
4194.5	2.3841	2384.1	0.65314
4192.5	2.3852	2385.2	0.65312
4190.6	2.3863	2386.3	0.65319
4188.7	2.3874	2387.4	0.65313
4186.7	2.3885	2388.5	0.65307
4184.8	2.3896	2389.6	0.65312
4182.9	2.3907	2390.7	0.65320
4181.0	2.3918	2391.8	0.65321
4179.0	2.3929	2392.9	0.65321
4177.1	2.3940	2394.0	0.65319
4175.2	2.3951	2395.1	0.65320
4173.3	2.3962	2396.2	0.65322
4171.4	2.3973	2397.3	0.65337
4169.4	2.3984	2398.4	0.65337
4167.4	2.3996	2399.6	0.65331
4165.5	2.4007	2400.7	0.65332
4163.5	2.4018	2401.8	0.65333
4161.6	2.4029	2402.9	0.65327
4159.7	2.4040	2404.0	0.65338
4157.8	2.4051	2405.1	0.65345
4155.9	2.4062	2406.2	0.65352
4153.9	2.4074	2407.4	0.65351
4152.0	2.4085	2408.5	0.65353
4150.1	2.4096	2409.6	0.65354
4148.2	2.4107	2410.7	0.65356
4146.3	2.4118	2411.8	0.65357
4144.4	2.4129	2412.9	0.65364
4142.3	2.4141	2414.1	0.65360
4140.4	2.4152	2415.2	0.65364
4138.6	2.4163	2416.3	0.65368
4136.7	2.4174	2417.4	0.65374
4134.6	2.4186	2418.6	0.65372
4132.7	2.4197	2419.7	0.65370
4130.9	2.4208	2420.8	0.65368
4128.8	2.4220	2422.0	0.65370
4126.9	2.4231	2423.1	0.65371
4125.1	2.4242	2424.2	0.65375
4123.0	2.4254	2425.4	0.65373
4121.2	2.4265	2426.5	0.65379
4119.3	2.4276	2427.6	0.65372
4117.3	2.4288	2428.8	0.65372
4115.4	2.4299	2429.9	0.65381
4113.4	2.4311	2431.1	0.65393
4111.5	2.4322	2432.2	0.65393
4109.6	2.4333	2433.3	0.65390
4107.6	2.4345	2434.5	0.65384
4105.8	2.4356	2435.6	0.65383
4103.7	2.4368	2436.8	0.65383
4101.9	2.4379	2437.9	0.65383
4099.9	2.4391	2439.1	0.65382
4098.0	2.4402	2440.2	0.65384
4096.0	2.4414	2441.4	0.65383
4094.2	2.4425	2442.5	0.65389
4092.3	2.4436	2443.6	0.65384
4090.3	2.4448	2444.8	0.65378
4088.3	2.4460	2446.0	0.65372
4086.5	2.4471	2447.1	0.65376
4084.5	2.4483	2448.3	0.65385
4082.6	2.4494	2449.4	0.65390
4080.6	2.4506	2450.6	0.65389
4078.8	2.4517	2451.7	0.65392
4076.8	2.4529	2452.9	0.65382
4074.8	2.4541	2454.1	0.65381
4073.0	2.4552	2455.2	0.65375
4071.0	2.4564	2456.4	0.65380
4069.0	2.4576	2457.6	0.65389
4067.2	2.4587	2458.7	0.65391
4065.2	2.4599	2459.9	0.65383
4063.2	2.4611	2461.1	0.65380
4061.4	2.4622	2462.2	0.65381
4059.4	2.4634	2463.4	0.65388
4057.5	2.4646	2464.6	0.65388
4055.6	2.4657	2465.7	0.65392
4053.7	2.4669	2466.9	0.65394
4051.7	2.4681	2468.1	0.65401
4049.7	2.4693	2469.3	0.65400
4047.9	2.4704	2470.4	0.65404
4046.0	2.4716	2471.6	0.65406
4044.0	2.4728	2472.8	0.65407
4042.0	2.4740	2474.0	0.65397
4040.2	2.4751	2475.1	0.65399
4038.3	2.4763	2476.3	0.65401
4036.3	2.4775	2477.5	0.65406
4034.4	2.4787	2478.7	0.65406
4032.4	2.4799	2479.9	0.65402
4030.5	2.4811	2481.1	0.65404
4028.5	2.4823	2482.3	0.65417
4026.7	2.4834	2483.4	0.65419
4024.8	2.4846	2484.6	0.65421
4022.8	2.4858	2485.8	0.65413
4020.9	2.4870	2487.0	0.65412
4019.0	2.4882	2488.2	0.65411
4017.0	2.4894	2489.4	0.65420
4015.1	2.4906	2490.6	0.65422
4013.2	2.4918	2491.8	0.65419
4011.2	2.4930	2493.0	0.65416
4009.3	2.4942	2494.2	0.65423
4007.4	2.4954	2495.4	0.65425
4005.4	2.4966	2496.6	0.65424
4003.5	2.4978	2497.8	0.65420
4001.6	2.4990	2499.0	0.65416
3999.7	2.5002	2500.2	0.65415
3997.8	2.5014	2501.4	0.65421
3995.8	2.5026	2502.6	0.65416
3993.9	2.5038	2503.8	0.65413
3992.0	2.5050	2505.0	0.65411
3989.9	2.5063	2506.3	0.65417
3988.0	2.5075	2507.5	0.65419
3986.1	2.5087	2508.7	0.65421
3984.2	2.5099	2509.9	0.65421
3982.3	2.5111	2511.1	0.65425
3980.4	2.5123	2512.3	0.65416
3978.5	2.5135	2513.5	0.65408
3976.5	2.5148	2514.8	0.65410
3974.6	2.5160	2516.0	0.65416
3972.7	2.5172	2517.2	0.65411
3970.8	2.5184	2518.4	0.65414
3968.9	2.5196	2519.6	0.65410
3966.8	2.5209	2520.9	0.65407
3964.9	2.5221	2522.1	0.65407
3963.1	2.5233	2523.3	0.65410
3961.0	2.5246	2524.6	0.65413
3959.1	2.5258	2525.8	0.65415
3957.3	2.5270	2527.0	0.65407
3955.2	2.5283	2528.3	0.65406
3953.4	2.5295	2529.5	0.65404
3951.5	2.5307	2530.7	0.65408
3949.6	2.5319	2531.9	0.65407
3947.6	2.5332	2533.2	0.65402
3945.7	2.5344	2534.4	0.65402
3943.7	2.5357	2535.7	0.65403
3941.8	2.5369	2536.9	0.65398
3940.0	2.5381	2538.1	0.65403
3937.9	2.5394	2539.4	0.65404
3936.1	2.5406	2540.6	0.65403
3934.1	2.5419	2541.9	0.65399
3932.2	2.5431	2543.1	0.65394
3930.2	2.5444	2544.4	0.65392
3928.3	2.5456	2545.6	0.65406
3926.3	2.5469	2546.9	0.65404
3924.5	2.5481	2548.1	0.65396
3922.5	2.5494	2549.4	0.65402
3920.6	2.5506	2550.6	0.65406
3918.6	2.5519	2551.9	0.65398
3916.8	2.5531	2553.1	0.65398
3914.8	2.5544	2554.4	0.65404
3912.8	2.5557	2555.7	0.65409
3911.0	2.5569	2556.9	0.65405
3909.0	2.5582	2558.2	0.65407
3907.2	2.5594	2559.4	0.65400
3905.2	2.5607	2560.7	0.65392
3903.2	2.5620	2562.0	0.65389
3901.4	2.5632	2563.2	0.65390
3899.4	2.5645	2564.5	0.65378
3897.4	2.5658	2565.8	0.65385
3895.4	2.5671	2567.1	0.65390
3893.6	2.5683	2568.3	0.65388
3891.7	2.5696	2569.6	0.65380
3889.7	2.5709	2570.9	0.65386
3887.9	2.5721	2572.1	0.65382
3885.9	2.5734	2573.4	0.65368
3883.9	2.5747	2574.7	0.65370
3882.0	2.5760	2576.0	0.65386
3880.0	2.5773	2577.3	0.65385
3878.2	2.5785	2578.5	0.65389
3876.3	2.5798	2579.8	0.65391
3874.3	2.5811	2581.1	0.65382
3872.4	2.5824	2582.4	0.65382
3870.4	2.5837	2583.7	0.65376
3868.5	2.5850	2585.0	0.65371
3866.5	2.5863	2586.3	0.65379
3864.7	2.5875	2587.5	0.65374
3862.8	2.5888	2588.8	0.65381
3860.9	2.5901	2590.1	0.65386
3858.9	2.5914	2591.4	0.65386
3857.0	2.5927	2592.7	0.65374
3855.1	2.5940	2594.0	0.65372
3853.1	2.5953	2595.3	0.65353
3851.2	2.5966	2596.6	0.65356
3849.3	2.5979	2597.9	0.65363
3847.3	2.5992	2599.2	0.65369
3845.4	2.6005	2600.5	0.65359
3843.5	2.6018	2601.8	0.65356
3841.6	2.6031	2603.1	0.65358
3839.7	2.6044	2604.4	0.65358
3837.6	2.6058	2605.8	0.65348
3835.7	2.6071	2607.1	0.65347
3833.8	2.6084	2608.4	0.65344
3831.9	2.6097	2609.7	0.65345
3830.0	2.6110	2611.0	0.65348
3828.0	2.6123	2612.3	0.65350
3826.1	2.6136	2613.6	0.65340
3824.2	2.6149	2614.9	0.65341
3822.2	2.6163	2616.3	0.65332
3820.3	2.6176	2617.6	0.65333
3818.4	2.6189	2618.9	0.65338
3816.5	2.6202	2620.2	0.65330
3814.5	2.6216	2621.6	0.65326
3812.6	2.6229	2622.9	0.65336
3810.7	2.6242	2624.2	0.65340
3808.8	2.6255	2625.5	0.65334
3806.8	2.6269	2626.9	0.65321
3804.9	2.6282	2628.2	0.65327
3803.0	2.6295	2629.5	0.65316
3801.0	2.6309	2630.9	0.65304
3799.1	2.6322	2632.2	0.65309
3797.2	2.6335	2633.5	0.65312
3795.2	2.6349	2634.9	0.65313
3793.3	2.6362	2636.2	0.65314
3791.3	2.6376	2637.6	0.65306
3789.5	2.6389	2638.9	0.65304
3787.6	2.6402	2640.2	0.65299
3785.6	2.6416	2641.6	0.65294
3783.7	2.6429	2642.9	0.65285
3781.7	2.6443	2644.3	0.65286
3779.9	2.6456	2645.6	0.65271
3777.9	2.6470	2647.0	0.65267
3776.0	2.6483	2648.3	0.65269
3774.0	2.6497	2649.7	0.65269
3772.2	2.6510	2651.0	0.65266
3770.2	2.6524	2652.4	0.65258
3768.2	2.6538	2653.8	0.65252
3766.3	2.6551	2655.1	0.65252
3764.4	2.6565	2656.5	0.65253
3762.5	2.6578	2657.8	0.65254
3760.5	2.6592	2659.2	0.65245
3758.6	2.6606	2660.6	0.65248
3756.7	2.6619	2661.9	0.65244
3754.7	2.6633	2663.3	0.65232
3752.8	2.6647	2664.7	0.65207
3750.9	2.6660	2666.0	0.65194
3749.0	2.6674	2667.4	0.65181
3747.0	2.6688	2668.8	0.65180
3745.2	2.6701	2670.1	0.65168
3743.2	2.6715	2671.5	0.65167
3741.3	2.6729	2672.9	0.65158
3739.3	2.6743	2674.3	0.65137
3737.3	2.6757	2675.7	0.65099
3735.5	2.6770	2677.0	0.65078
3733.6	2.6784	2678.4	0.65075
3731.6	2.6798	2679.8	0.65074
3729.7	2.6812	2681.2	0.65067
3727.7	2.6826	2682.6	0.65056
3725.8	2.6840	2684.0	0.65045
3723.8	2.6854	2685.4	0.65046
3721.9	2.6868	2686.8	0.65044
3720.1	2.6881	2688.1	0.65041
3718.2	2.6895	2689.5	0.65040
3716.2	2.6909	2690.9	0.65042
3714.3	2.6923	2692.3	0.65033
3712.4	2.6937	2693.7	0.65020
3710.4	2.6951	2695.1	0.65000
3708.5	2.6965	2696.5	0.64989
3706.6	2.6979	2697.9	0.64977
3704.7	2.6993	2699.3	0.64961
3702.6	2.7008	2700.8	0.64946
3700.8	2.7021	2702.1	0.64939
3698.8	2.7036	2703.6	0.64939
3696.9	2.7050	2705.0	0.64936
3694.9	2.7064	2706.4	0.64916
3693.0	2.7078	2707.8	0.64893
3691.1	2.7092	2709.2	0.64867
3689.2	2.7106	2710.6	0.64830
3687.2	2.7121	2712.1	0.64806
3685.3	2.7135	2713.5	0.64805
3683.4	2.7149	2714.9	0.64788
3681.5	2.7163	2716.3	0.64771
3679.6	2.7177	2717.7	0.64764
3677.6	2.7192	2719.2	0.64780
3675.7	2.7206	2720.6	0.64743
3673.8	2.7220	2722.0	0.64686
3671.9	2.7234	2723.4	0.64649
3669.9	2.7249	2724.9	0.64609
3668.0	2.7263	2726.3	0.64583
3666.1	2.7277	2727.7	0.64564
3664.1	2.7292	2729.2	0.64531
3662.2	2.7306	2730.6	0.64494
3660.2	2.7321	2732.1	0.64455
3658.3	2.7335	2733.5	0.64424
3656.4	2.7349	2734.9	0.64391
3654.4	2.7364	2736.4	0.64362
3652.6	2.7378	2737.8	0.64319
3650.6	2.7393	2739.3	0.64261
3648.7	2.7407	2740.7	0.64211
3646.7	2.7422	2742.2	0.64175
3644.8	2.7436	2743.6	0.64148
3642.9	2.7451	2745.1	0.64110
3641.0	2.7465	2746.5	0.64061
3639.0	2.7480	2748.0	0.64011
3637.2	2.7494	2749.4	0.63962
3635.2	2.7509	2750.9	0.63908
3633.2	2.7524	2752.4	0.63858
3631.3	2.7538	2753.8	0.63814
3629.4	2.7553	2755.3	0.63737
3627.5	2.7567	2756.7	0.63678
3625.6	2.7582	2758.2	0.63632
3623.6	2.7597	2759.7	0.63580
3621.7	2.7611	2761.1	0.63531
3619.8	2.7626	2762.6	0.63483
3617.8	2.7641	2764.1	0.63425
3615.9	2.7656	2765.6	0.63375
3614.0	2.7670	2767.0	0.63317
3612.1	2.7685	2768.5	0.63258
3610.1	2.7700	2770.0	0.63197
3608.2	2.7715	2771.5	0.63134
3606.2	2.7730	2773.0	0.63067
3604.4	2.7744	2774.4	0.62999
3602.4	2.7759	2775.9	0.62931
3600.5	2.7774	2777.4	0.62872
3598.5	2.7789	2778.9	0.62815
3596.6	2.7804	2780.4	0.62766
3594.7	2.7819	2781.9	0.62707
3592.7	2.7834	2783.4	0.62641
3590.8	2.7849	2784.9	0.62581
3588.9	2.7864	2786.4	0.62522
3586.9	2.7879	2787.9	0.62454
3585.0	2.7894	2789.4	0.62389
3583.1	2.7909	2790.9	0.62339
3581.1	2.7924	2792.4	0.62286
3579.2	2.7939	2793.9	0.62227
3577.3	2.7954	2795.4	0.62173
3575.4	2.7969	2796.9	0.62116
3573.5	2.7984	2798.4	0.62059
3571.6	2.7999	2799.9	0.62000
3569.6	2.8014	2801.4	0.61934
3567.7	2.8029	2802.9	0.61861
3565.8	2.8044	2804.4	0.61798
3563.8	2.8060	2806.0	0.61745
3561.9	2.8075	2807.5	0.61692
3560.0	2.8090	2809.0	0.61646
3558.1	2.8105	2810.5	0.61594
3556.1	2.8121	2812.1	0.61538
3554.2	2.8136	2813.6	0.61489
3552.3	2.8151	2815.1	0.61429
3550.4	2.8166	2816.6	0.61379
3548.4	2.8182	2818.2	0.61329
3546.5	2.8197	2819.7	0.61255
3544.6	2.8212	2821.2	0.61193
3542.6	2.8228	2822.8	0.61160
3540.7	2.8243	2824.3	0.61124
3538.7	2.8259	2825.9	0.61082
3536.8	2.8274	2827.4	0.61024
3534.9	2.8289	2828.9	0.60978
3532.9	2.8305	2830.5	0.60941
3531.1	2.8320	2832.0	0.60904
3529.1	2.8336	2833.6	0.60859
3527.2	2.8351	2835.1	0.60805
3525.2	2.8367	2836.7	0.60746
3523.4	2.8382	2838.2	0.60692
3521.4	2.8398	2839.8	0.60656
3519.5	2.8413	2841.3	0.60624
3517.5	2.8429	2842.9	0.60588
3515.7	2.8444	2844.4	0.60548
3513.7	2.8460	2846.0	0.60499
3511.7	2.8476	2847.6	0.60456
3509.9	2.8491	2849.1	0.60415
3507.9	2.8507	2850.7	0.60376
3505.9	2.8523	2852.3	0.60344
3504.1	2.8538	2853.8	0.60298
3502.1	2.8554	2855.4	0.60241
3500.2	2.8570	2857.0	0.60212
3498.2	2.8586	2858.6	0.60177
3496.4	2.8601	2860.1	0.60139
3494.4	2.8617	2861.7	0.60107
3492.5	2.8633	2863.3	0.60080
3490.5	2.8649	2864.9	0.60052
3488.6	2.8665	2866.5	0.60019
3486.6	2.8681	2868.1	0.59978
3484.8	2.8696	2869.6	0.59949
3482.9	2.8712	2871.2	0.59924
3480.9	2.8728	2872.8	0.59892
3479.0	2.8744	2874.4	0.59852
3477.1	2.8760	2876.0	0.59834
3475.1	2.8776	2877.6	0.59811
3473.2	2.8792	2879.2	0.59785
3471.3	2.8808	2880.8	0.59752
3469.3	2.8824	2882.4	0.59705
3467.4	2.8840	2884.0	0.59675
3465.5	2.8856	2885.6	0.59669
3463.6	2.8872	2887.2	0.59662
3461.6	2.8888	2888.8	0.59635
3459.7	2.8904	2890.4	0.59603
3457.8	2.8920	2892.0	0.59586
3455.8	2.8937	2893.7	0.59570
3453.9	2.8953	2895.3	0.59550
3452.0	2.8969	2896.9	0.59528
3450.1	2.8985	2898.5	0.59506
3448.2	2.9001	2900.1	0.59482
3446.1	2.9018	2901.8	0.59464
3444.2	2.9034	2903.4	0.59448
3442.3	2.9050	2905.0	0.59430
3440.4	2.9066	2906.6	0.59400
3438.4	2.9083	2908.3	0.59368
3436.5	2.9099	2909.9	0.59330
3434.7	2.9115	2911.5	0.59308
3432.7	2.9132	2913.2	0.59302
3430.8	2.9148	2914.8	0.59289
3428.9	2.9164	2916.4	0.59271
3426.9	2.9181	2918.1	0.59265
3425.0	2.9197	2919.7	0.59246
3423.0	2.9214	2921.4	0.59229
3421.1	2.9230	2923.0	0.59213
3419.2	2.9247	2924.7	0.59196
3417.3	2.9263	2926.3	0.59182
3415.3	2.9280	2928.0	0.59162
3413.4	2.9296	2929.6	0.59130
3411.5	2.9313	2931.3	0.59113
3409.6	2.9329	2932.9	0.59098
3407.6	2.9346	2934.6	0.59086
3405.6	2.9363	2936.3	0.59073
3403.8	2.9379	2937.9	0.59048
3401.8	2.9396	2939.6	0.59001
3399.9	2.9413	2941.3	0.58973
3398.0	2.9429	2942.9	0.58987
3396.0	2.9446	2944.6	0.58985
3394.1	2.9463	2946.3	0.58965
3392.2	2.9479	2947.9	0.58932
3390.3	2.9496	2949.6	0.58920
3388.3	2.9513	2951.3	0.58929
3386.4	2.9530	2953.0	0.58921
3384.4	2.9547	2954.7	0.58905
3382.5	2.9564	2956.4	0.58886
3380.7	2.9580	2958.0	0.58873
3378.7	2.9597	2959.7	0.58858
3376.8	2.9614	2961.4	0.58846
3374.8	2.9631	2963.1	0.58834
3372.9	2.9648	2964.8	0.58823
3371.0	2.9665	2966.5	0.58788
3369.0	2.9682	2968.2	0.58756
3367.1	2.9699	2969.9	0.58751
3365.2	2.9716	2971.6	0.58754
3363.3	2.9733	2973.3	0.58756
3361.3	2.9750	2975.0	0.58741
3359.4	2.9767	2976.7	0.58726
3357.5	2.9784	2978.4	0.58723
3355.6	2.9801	2980.1	0.58719
3353.7	2.9818	2981.8	0.58703
3351.7	2.9836	2983.6	0.58671
3349.7	2.9853	2985.3	0.58655
3347.8	2.9870	2987.0	0.58662
3345.9	2.9887	2988.7	0.58663
3344.0	2.9904	2990.4	0.58646
3342.0	2.9922	2992.2	0.58627
3340.1	2.9939	2993.9	0.58610
3338.2	2.9956	2995.6	0.58594
3336.2	2.9974	2997.4	0.58595
3334.3	2.9991	2999.1	0.58593
3332.4	3.0008	3000.8	0.58582
3330.4	3.0026	3002.6	0.58571
3328.6	3.0043	3004.3	0.58561
3326.6	3.0061	3006.1	0.58545
3324.7	3.0078	3007.8	0.58539
3322.8	3.0095	3009.5	0.58541
3320.8	3.0113	3011.3	0.58536
3319.0	3.0130	3013.0	0.58526
3317.0	3.0148	3014.8	0.58513
3315.1	3.0165	3016.5	0.58505
3313.1	3.0183	3018.3	0.58494
3311.1	3.0201	3020.1	0.58480
3309.3	3.0218	3021.8	0.58453
3307.3	3.0236	3023.6	0.58421
3305.5	3.0253	3025.3	0.58399
3303.5	3.0271	3027.1	0.58417
3301.5	3.0289	3028.9	0.58437
3299.7	3.0306	3030.6	0.58435
3297.7	3.0324	3032.4	0.58422
3295.8	3.0342	3034.2	0.58406
3293.8	3.0360	3036.0	0.58392
3292.0	3.0377	3037.7	0.58382
3290.0	3.0395	3039.5	0.58392
3288.1	3.0413	3041.3	0.58403
3286.1	3.0431	3043.1	0.58397
3284.2	3.0449	3044.9	0.58390
3282.2	3.0467	3046.7	0.58388
